Razon Social,Empresa,Mes,Neto,IVA
Valenzuela Ricardo Patricio,Caminos Del Rio Uruguay S A De Construcciones Y Concesiones Viales,2024-02,455,95
Valenzuela Ricardo Patricio,Caminos Del Rio Uruguay S A De Construcciones Y Concesiones Viales,2024-03,455,95
Valenzuela Ricardo Patricio,Caminos Del Rio Uruguay S A De Construcciones Y Concesiones Viales,2024-07,0,0
Valenzuela Ricardo Patricio,Caminos Del Rio Uruguay S A De Construcciones Y Concesiones Viales,2024-08,909,191
Valenzuela Ricardo Patricio,Caminos Del Rio Uruguay S A De Construcciones Y Concesiones Viales,2024-11,2403,505
Valenzuela Ricardo Patricio,Caminos Del Rio Uruguay S A De Construcciones Y Concesiones Viales,2024-12,2542,534
Valenzuela Ricardo Patricio,Caminos Del Rio Uruguay S A De Construcciones Y Concesiones Viales,2025-02,2035,428
Valenzuela Ricardo Patricio,Caminos Del Rio Uruguay S A De Construcciones Y Concesiones Viales,2025-03,3950,830
Valenzuela Ricardo Patricio,Caminos Del Rio Uruguay S A De Construcciones Y Concesiones Viales,2025-04,1317,277
Valenzuela Ricardo Patricio,Carrupi Sa,2024-07,21734,4564
Valenzuela Ricardo Patricio,Carrupi Sa,2024-12,0,0
Valenzuela Ricardo Patricio,Cencosud S A,2024-01,0,0
Valenzuela Ricardo Patricio,Cencosud S A,2024-02,0,0
Valenzuela Ricardo Patricio,Cencosud S A,2025-01,0,0
Valenzuela Ricardo Patricio,Coordinacion Ecologica Area Metropolitana Sociedad Del Estado,2024-01,0,0
Valenzuela Ricardo Patricio,Coordinacion Ecologica Area Metropolitana Sociedad Del Estado,2024-05,0,0
Valenzuela Ricardo Patricio,Coordinacion Ecologica Area Metropolitana Sociedad Del Estado,2024-07,0,0
Valenzuela Ricardo Patricio,Coordinacion Ecologica Area Metropolitana Sociedad Del Estado,2024-12,0,0
Valenzuela Ricardo Patricio,Corredores Viales Sociedad Anonima,2024-01,1984,416
Valenzuela Ricardo Patricio,Corredores Viales Sociedad Anonima,2024-02,744,156
Valenzuela Ricardo Patricio,Corredores Viales Sociedad Anonima,2024-03,1736,364
Valenzuela Ricardo Patricio,Corredores Viales Sociedad Anonima,2024-04,3471,729
Valenzuela Ricardo Patricio,Corredores Viales Sociedad Anonima,2024-05,3719,781
Valenzuela Ricardo Patricio,Corredores Viales Sociedad Anonima,2024-06,0,0
Valenzuela Ricardo Patricio,Corredores Viales Sociedad Anonima,2024-07,0,0
Valenzuela Ricardo Patricio,Corredores Viales Sociedad Anonima,2024-08,6530,1371
Valenzuela Ricardo Patricio,Corredores Viales Sociedad Anonima,2024-09,6944,1458
Valenzuela Ricardo Patricio,Corredores Viales Sociedad Anonima,2024-10,11134,2339
Valenzuela Ricardo Patricio,Corredores Viales Sociedad Anonima,2024-11,15430,3241
Valenzuela Ricardo Patricio,Corredores Viales Sociedad Anonima,2024-12,14133,2968
Valenzuela Ricardo Patricio,Corredores Viales Sociedad Anonima,2025-01,15600,3277
Valenzuela Ricardo Patricio,Corredores Viales Sociedad Anonima,2025-02,1040,218
Valenzuela Ricardo Patricio,Corredores Viales Sociedad Anonima,2025-03,12480,2621
Valenzuela Ricardo Patricio,Corredores Viales Sociedad Anonima,2025-04,9360,1966
Valenzuela Ricardo Patricio,Coto Centro Integral De Comercializacion Sociedad Anonima,2025-03,0,0
Valenzuela Ricardo Patricio,Dale Sandra Veronica,2024-12,0,0
Valenzuela Ricardo Patricio,De Rogatis Maria Teresa,2024-07,0,0
Valenzuela Ricardo Patricio,Despegar Com Ar Sa,2024-01,0,0
Valenzuela Ricardo Patricio,Dhl Express (Argentina) S.A.,2024-01,0,0
Valenzuela Ricardo Patricio,Ediciones Lariviere S A,2024-08,0,0
Valenzuela Ricardo Patricio,Editorial Orsai Sociedad De Responsabilidad Limitada,2024-04,18700,0
Valenzuela Ricardo Patricio,F 458 S.A.,2025-01,0,0
Valenzuela Ricardo Patricio,F 458 S.A.,2025-04,0,0
Valenzuela Ricardo Patricio,Farias Duarte Elias Agustin,2024-02,9331,1959
Valenzuela Ricardo Patricio,Fravega S A C I E I,2024-11,0,0
Valenzuela Ricardo Patricio,Fravega S A C I E I,2025-03,0,0
Valenzuela Ricardo Patricio,Giorgelli Martin Javier,2025-02,0,0
Valenzuela Ricardo Patricio,Gmra S. A. U.,2024-06,0,0
Valenzuela Ricardo Patricio,Gramabi Srl,2024-07,271493,28507
Valenzuela Ricardo Patricio,Grimoldi Sociedad Anonima,2024-12,0,0
Valenzuela Ricardo Patricio,Grupo Blu Srl,2025-05,22361,0
Valenzuela Ricardo Patricio,Grupo Concesionario Del Oeste Sa,2024-07,0,0
Valenzuela Ricardo Patricio,Grupo Concesionario Del Oeste Sa,2024-10,0,0
Valenzuela Ricardo Patricio,Grupo Concesionario Del Oeste Sa,2024-12,0,0
Valenzuela Ricardo Patricio,Grupo Concesionario Del Oeste Sa,2025-04,0,0
Valenzuela Ricardo Patricio,Grupo Cuatro S.R.L.,2024-10,0,0
Valenzuela Ricardo Patricio,Grupo Editorial Planeta Saic S. A.,2025-04,0,0
Valenzuela Ricardo Patricio,Grupo Ilhsa Sociedad Anonima,2024-01,0,0
Valenzuela Ricardo Patricio,Grupo Ilhsa Sociedad Anonima,2025-01,0,0
Valenzuela Ricardo Patricio,Information Technology S.A.,2024-01,0,0
Valenzuela Ricardo Patricio,Ktmy S.R.L.,2024-08,0,0
Valenzuela Ricardo Patricio,Leon Vegano S.R.L.,2024-03,30868,6482
Valenzuela Ricardo Patricio,Leon Vegano S.R.L.,2025-04,0,0
Valenzuela Ricardo Patricio,Librenta Libros S. A. U.,2025-03,73469,0
Valenzuela Ricardo Patricio,Master Overland S.A.,2024-04,11047,2320
Valenzuela Ricardo Patricio,Maycar Sociedad Anonima,2024-07,0,0
Valenzuela Ricardo Patricio,Maycar Sociedad Anonima,2024-08,0,0
Valenzuela Ricardo Patricio,Messina Ernesto Raul,2024-03,8914,0
Valenzuela Ricardo Patricio,Molina Natalia,2024-04,65000,0
Valenzuela Ricardo Patricio,Mr Gym Srl,2024-06,0,0
Valenzuela Ricardo Patricio,Nestle Argentina S A,2024-01,0,0
Valenzuela Ricardo Patricio,Nestle Argentina S A,2024-04,0,0
Valenzuela Ricardo Patricio,Nestle Argentina S A,2024-06,0,0
Valenzuela Ricardo Patricio,Nestle Argentina S A,2024-07,0,0
Valenzuela Ricardo Patricio,Nestle Argentina S A,2024-10,0,0
Valenzuela Ricardo Patricio,Nestle Argentina S A,2025-03,0,0
Valenzuela Ricardo Patricio,Operadora De Estaciones De Servicios Sa,2025-04,73960,15532
Valenzuela Ricardo Patricio,Operadora De Estaciones De Servicios Sa,2025-05,82920,17413
Valenzuela Ricardo Patricio,Osde Organizacion De Servicios Directos Empresarios,2024-01,0,0
Valenzuela Ricardo Patricio,Osde Organizacion De Servicios Directos Empresarios,2024-02,0,0
Valenzuela Ricardo Patricio,Osde Organizacion De Servicios Directos Empresarios,2024-03,0,0
Valenzuela Ricardo Patricio,Osde Organizacion De Servicios Directos Empresarios,2024-04,0,0
Valenzuela Ricardo Patricio,Osde Organizacion De Servicios Directos Empresarios,2024-05,0,0
Valenzuela Ricardo Patricio,Osde Organizacion De Servicios Directos Empresarios,2024-06,0,0
Valenzuela Ricardo Patricio,Osde Organizacion De Servicios Directos Empresarios,2024-07,0,0
Valenzuela Ricardo Patricio,Osde Organizacion De Servicios Directos Empresarios,2024-08,0,0
Valenzuela Ricardo Patricio,Osde Organizacion De Servicios Directos Empresarios,2024-09,0,0
Valenzuela Ricardo Patricio,Osde Organizacion De Servicios Directos Empresarios,2024-10,0,0
Valenzuela Ricardo Patricio,Osde Organizacion De Servicios Directos Empresarios,2024-11,0,0
Valenzuela Ricardo Patricio,Osde Organizacion De Servicios Directos Empresarios,2024-12,0,0
Valenzuela Ricardo Patricio,Osde Organizacion De Servicios Directos Empresarios,2025-01,0,0
Valenzuela Ricardo Patricio,Osde Organizacion De Servicios Directos Empresarios,2025-02,0,0
Valenzuela Ricardo Patricio,Osde Organizacion De Servicios Directos Empresarios,2025-03,0,0
Valenzuela Ricardo Patricio,Osde Organizacion De Servicios Directos Empresarios,2025-04,0,0
Valenzuela Ricardo Patricio,Pallas Alberto Angel,2024-04,3719,781
Valenzuela Ricardo Patricio,Patagonia International Inc Sucursal Argentina,2024-12,0,0
Valenzuela Ricardo Patricio,Patagonia International Inc Sucursal Argentina,2025-02,0,0
Valenzuela Ricardo Patricio,Printemps S.R.L.,2025-02,0,0
Valenzuela Ricardo Patricio,Rydex Sa,2024-06,0,0
Valenzuela Ricardo Patricio,S A Importadora Y Exportadora De La Patagonia,2025-04,0,0
Valenzuela Ricardo Patricio,Sa La Nacion,2024-02,0,0
Valenzuela Ricardo Patricio,Sa La Nacion,2024-05,0,0
Valenzuela Ricardo Patricio,Sastre Santiago Alfredo,2024-06,0,0
Valenzuela Ricardo Patricio,Sastre Santiago Alfredo,2024-07,0,0
Valenzuela Ricardo Patricio,Starlink Argentina S R L,2025-04,0,0
Valenzuela Ricardo Patricio,Telecom Argentina Sociedad Anonima,2024-01,0,0
Valenzuela Ricardo Patricio,Telecom Argentina Sociedad Anonima,2024-04,0,0
Valenzuela Ricardo Patricio,Telecom Argentina Sociedad Anonima,2024-05,0,0
Valenzuela Ricardo Patricio,Telecom Argentina Sociedad Anonima,2024-06,0,0
Valenzuela Ricardo Patricio,Telecom Argentina Sociedad Anonima,2024-07,0,0
Valenzuela Ricardo Patricio,The Touring Company Argentina S.R.L.,2024-08,0,0
Valenzuela Ricardo Patricio,Ure Florencia Raquel,2024-01,8000,0
Valenzuela Ricardo Patricio,Ure Florencia Raquel,2024-02,11000,0
Valenzuela Ricardo Patricio,Ure Florencia Raquel,2024-03,12000,0
Valenzuela Ricardo Patricio,Ure Florencia Raquel,2024-04,15000,0
Valenzuela Ricardo Patricio,Ure Florencia Raquel,2024-05,15000,0
Valenzuela Ricardo Patricio,Ure Florencia Raquel,2024-07,18000,0
Valenzuela Ricardo Patricio,Ure Florencia Raquel,2024-08,19000,0
Valenzuela Ricardo Patricio,Ure Florencia Raquel,2024-10,40000,0
Valenzuela Ricardo Patricio,Ure Florencia Raquel,2024-12,21000,0
Valenzuela Ricardo Patricio,Ure Florencia Raquel,2025-01,21000,0
Valenzuela Ricardo Patricio,Ure Florencia Raquel,2025-02,21000,0
Valenzuela Ricardo Patricio,Ure Florencia Raquel,2025-03,21000,0
Valenzuela Ricardo Patricio,Ure Florencia Raquel,2025-04,22000,0
Valenzuela Ricardo Patricio,Urruty Santiago Nicolas,2024-05,11995,0
Valenzuela Ricardo Patricio,Vales Jorge Alberto,2024-01,0,0
Valenzuela Ricardo Patricio,Walger S R L,2025-04,0,0
Viñas En Flor,A & C,2024-01,245970,51654
Viñas En Flor,A & C,2024-02,283177,59467
Viñas En Flor,A & C,2024-03,390433,81992
Viñas En Flor,A & C,2024-04,785255,164904
Viñas En Flor,A & C,2024-05,355412,74637
Viñas En Flor,A & C,2024-06,300634,63133
Viñas En Flor,A & C,2024-07,610533,128212
Viñas En Flor,A & C,2024-08,330266,69356
Viñas En Flor,A & C,2024-09,628066,131894
Viñas En Flor,A & C,2024-10,570101,119721
Viñas En Flor,A & C,2024-12,106791,22426
Viñas En Flor,A & C,2025-01,595108,124973
Viñas En Flor,A & C,2025-02,1031427,216600
Viñas En Flor,A & C,2025-04,581025,122014
Viñas En Flor,A E B Argentina Sa,2024-01,24447,5058
Viñas En Flor,A E B Argentina Sa,2024-02,6756220,1418932
Viñas En Flor,A E B Argentina Sa,2024-04,1584192,333000
Viñas En Flor,A E B Argentina Sa,2024-07,854084,179510
Viñas En Flor,A E B Argentina Sa,2024-09,534066,113522
Viñas En Flor,A E B Argentina Sa,2024-10,168000,35000
Viñas En Flor,A E B Argentina Sa,2024-11,1232640,259556
Viñas En Flor,A E B Argentina Sa,2025-02,6404876,1345378
Viñas En Flor,A E B Argentina Sa,2025-03,71045,15302
Viñas En Flor,A E B Argentina Sa,2025-04,898720,188512
Viñas En Flor,A E B Argentina Sa,2025-05,1832220,385155
Viñas En Flor,A F Ingenieria   Srl,2024-11,1129800,237300
Viñas En Flor,A F Ingenieria   Srl,2024-12,-1140560,-239560
Viñas En Flor,A F Ingenieria   Srl,2025-03,70000,14700
Viñas En Flor,Abete Y Cia S A,2024-05,10727,2253
Viñas En Flor,Aerolineas Argentinas Sociedad Anonima,2024-02,45126,9476
Viñas En Flor,Agrocentral S R L,2024-07,57629,6051
Viñas En Flor,Alarmas Y Monitoreo Srl,2024-01,28616,6009
Viñas En Flor,Alarmas Y Monitoreo Srl,2024-02,35744,7506
Viñas En Flor,Alarmas Y Monitoreo Srl,2024-03,35744,7506
Viñas En Flor,Alarmas Y Monitoreo Srl,2024-04,40950,8600
Viñas En Flor,Alarmas Y Monitoreo Srl,2024-05,40950,8600
Viñas En Flor,Alarmas Y Monitoreo Srl,2024-06,40950,8600
Viñas En Flor,Alarmas Y Monitoreo Srl,2024-07,48678,10222
Viñas En Flor,Alarmas Y Monitoreo Srl,2024-08,53339,11201
Viñas En Flor,Alarmas Y Monitoreo Srl,2024-09,56415,11847
Viñas En Flor,Alarmas Y Monitoreo Srl,2024-10,58678,12322
Viñas En Flor,Alarmas Y Monitoreo Srl,2024-11,58678,12322
Viñas En Flor,Alarmas Y Monitoreo Srl,2024-12,61612,12938
Viñas En Flor,Alarmas Y Monitoreo Srl,2025-01,61612,12938
Viñas En Flor,Alarmas Y Monitoreo Srl,2025-02,69504,14596
Viñas En Flor,Alarmas Y Monitoreo Srl,2025-03,-131116,-27534
Viñas En Flor,Alfano Anibal Oscar,2024-04,926921,194654
Viñas En Flor,Alfano Anibal Oscar,2024-09,752796,158086
Viñas En Flor,Alfano Anibal Oscar,2024-10,374896,78728
Viñas En Flor,Altasur Argentina S. A.,2024-07,-3877,-815
Viñas En Flor,Altasur Argentina S. A.,2024-09,1281,269
Viñas En Flor,Altasur Argentina S. A.,2024-10,2430,510
Viñas En Flor,Altasur Argentina S. A.,2025-02,224330,47109
Viñas En Flor,Altasur Argentina S. A.,2025-04,96126,20187
Viñas En Flor,Amarilla Gas Sociedad Anonima,2024-01,11065,2324
Viñas En Flor,Amarilla Gas Sociedad Anonima,2024-02,233033,23716
Viñas En Flor,Amarilla Gas Sociedad Anonima,2024-04,590860,62040
Viñas En Flor,Amarilla Gas Sociedad Anonima,2024-05,191161,20072
Viñas En Flor,Amarilla Gas Sociedad Anonima,2024-06,289178,30364
Viñas En Flor,Amarilla Gas Sociedad Anonima,2024-07,330892,34744
Viñas En Flor,Amarilla Gas Sociedad Anonima,2024-08,477048,52105
Viñas En Flor,Amarilla Gas Sociedad Anonima,2024-09,26556,5577
Viñas En Flor,Amarilla Gas Sociedad Anonima,2024-10,377528,41396
Viñas En Flor,Amarilla Gas Sociedad Anonima,2024-11,372817,39146
Viñas En Flor,Amarilla Gas Sociedad Anonima,2024-12,17274,3628
Viñas En Flor,Amarilla Gas Sociedad Anonima,2025-01,527377,53560
Viñas En Flor,Amarilla Gas Sociedad Anonima,2025-02,-18038,-3789
Viñas En Flor,Amarilla Gas Sociedad Anonima,2025-03,484460,48219
Viñas En Flor,Amarilla Gas Sociedad Anonima,2025-04,542952,57010
Viñas En Flor,Amf Cultivos S.R.L,2024-07,12665,2660
Viñas En Flor,Arcnoa Sas,2024-01,97802,20538
Viñas En Flor,Arcnoa Sas,2024-02,67973,14274
Viñas En Flor,Arcnoa Sas,2024-03,100020,21004
Viñas En Flor,Arcnoa Sas,2024-04,72590,15244
Viñas En Flor,Arcnoa Sas,2024-06,103987,21837
Viñas En Flor,Arcnoa Sas,2024-07,116684,24504
Viñas En Flor,Arcnoa Sas,2024-09,130666,27440
Viñas En Flor,Arcnoa Sas,2024-11,190263,39955
Viñas En Flor,Arcnoa Sas,2025-01,50091,10519
Viñas En Flor,Arcnoa Sas,2025-03,95026,19955
Viñas En Flor,Arcnoa Sas,2025-04,114988,24148
Viñas En Flor,Ariaudo Sergio Esteban,2024-08,0,0
Viñas En Flor,Ariaudo Sergio Esteban,2024-09,748416,78584
Viñas En Flor,Asociacion Argentina De Codificacion  De Productos Comerciales -Codigo-,2024-04,340200,0
Viñas En Flor,Asociacion Argentina De Codificacion  De Productos Comerciales -Codigo-,2024-09,0,0
Viñas En Flor,Asociacion Argentina De Codificacion  De Productos Comerciales -Codigo-,2025-04,530710,0
Viñas En Flor,Autobrillo S.R.L.,2024-03,139397,29273
Viñas En Flor,Banco De Alimentos Salta,2024-12,0,0
Viñas En Flor,Basculas Casado S.R.L.,2024-03,580000,121800
Viñas En Flor,Batlle Nicolas Emiliano,2024-08,37190,7810
Viñas En Flor,Bengardino Jonathan Gaston,2024-01,17013,3573
Viñas En Flor,Bintec S. R. L.,2024-04,303940,63827
Viñas En Flor,Bintec S. R. L.,2024-10,449136,94319
Viñas En Flor,Blasina Luis Maximiliano,2024-06,11015,2313
Viñas En Flor,Bodegas De Argentina Asociacion Civil,2024-01,18880,0
Viñas En Flor,Bodegas De Argentina Asociacion Civil,2024-02,64545,0
Viñas En Flor,Bodegas De Argentina Asociacion Civil,2024-03,24545,0
Viñas En Flor,Bodegas De Argentina Asociacion Civil,2024-04,29455,0
Viñas En Flor,Bodegas De Argentina Asociacion Civil,2024-05,29455,0
Viñas En Flor,Bodegas De Argentina Asociacion Civil,2024-06,44182,0
Viñas En Flor,Bodegas De Argentina Asociacion Civil,2024-07,32400,0
Viñas En Flor,Bodegas De Argentina Asociacion Civil,2024-08,32400,0
Viñas En Flor,Bodegas De Argentina Asociacion Civil,2024-09,32400,0
Viñas En Flor,Bodegas De Argentina Asociacion Civil,2024-11,34670,0
Viñas En Flor,Bodegas De Argentina Asociacion Civil,2024-12,53565,0
Viñas En Flor,Bodegas De Argentina Asociacion Civil,2025-01,36670,0
Viñas En Flor,Bodegas De Argentina Asociacion Civil,2025-02,-36670,0
Viñas En Flor,Bodegas De Salta Asociacion Civil,2024-04,125000,0
Viñas En Flor,Bodegas De Salta Asociacion Civil,2024-06,175000,0
Viñas En Flor,Bodegas De Salta Asociacion Civil,2024-08,188400,0
Viñas En Flor,Bodegas De Salta Asociacion Civil,2024-09,241800,0
Viñas En Flor,Bodegas De Salta Asociacion Civil,2024-10,374796,15204
Viñas En Flor,Bodegas De Salta Asociacion Civil,2024-11,216000,0
Viñas En Flor,Bodegas De Salta Asociacion Civil,2024-12,250000,0
Viñas En Flor,Bodegas De Salta Asociacion Civil,2025-01,466400,0
Viñas En Flor,Bodegas De Salta Asociacion Civil,2025-03,270000,0
Viñas En Flor,Borca Juan Manuel,2024-10,6098,1281
Viñas En Flor,Braconi Antonio Jose,2024-05,8613,1809
Viñas En Flor,Bruno Cannata Comercio Exterior S.A.,2024-08,186508,23600
Viñas En Flor,Burgos Alfonso Ariel,2024-01,289256,60744
Viñas En Flor,Burgos Alfonso Ariel,2024-02,272727,57273
Viñas En Flor,Burgos Alfonso Ariel,2024-03,798100,167600
Viñas En Flor,Burgos Alfonso Ariel,2024-04,165289,34711
Viñas En Flor,Burgos Alfonso Ariel,2024-05,423967,89033
Viñas En Flor,Burgos Alfonso Ariel,2024-06,471075,98925
Viñas En Flor,Burgos Alfonso Ariel,2024-07,471075,98925
Viñas En Flor,Burgos Alfonso Ariel,2024-08,461157,96843
Viñas En Flor,Burgos Alfonso Ariel,2024-09,276860,58140
Viñas En Flor,Burgos Alfonso Ariel,2024-10,423967,89033
Viñas En Flor,Burgos Alfonso Ariel,2024-11,627272,131728
Viñas En Flor,Burgos Alfonso Ariel,2025-01,266116,55884
Viñas En Flor,Burgos Alfonso Ariel,2025-03,810744,170256
Viñas En Flor,Burgos Alfonso Ariel,2025-04,611157,128343
Viñas En Flor,Burgos Alfonso Ariel,2025-05,210744,44256
Viñas En Flor,Bus Pack S.A.,2025-01,17132,3598
Viñas En Flor,Bv Argentina Sa,2024-06,5414,1137
Viñas En Flor,C & V S. R. L.,2024-08,1592603,334447
Viñas En Flor,Caceres Anabel Noemi,2024-02,6227,1308
Viñas En Flor,Caceres Eugenia Maria,2024-05,224000,0
Viñas En Flor,Caceres Eugenia Maria,2024-07,265500,0
Viñas En Flor,Caceres Eugenia Maria,2024-11,1190000,0
Viñas En Flor,Cafayate Clean Sociedad Simple S. Cap I Secc Iv,2024-01,174696,36687
Viñas En Flor,Cafayate Clean Sociedad Simple S. Cap I Secc Iv,2024-02,270546,56816
Viñas En Flor,Cafayate Clean Sociedad Simple S. Cap I Secc Iv,2024-03,290623,61031
Viñas En Flor,Cafayate Clean Sociedad Simple S. Cap I Secc Iv,2024-04,238059,49993
Viñas En Flor,Cafayate Clean Sociedad Simple S. Cap I Secc Iv,2024-05,150764,31661
Viñas En Flor,Cafayate Clean Sociedad Simple S. Cap I Secc Iv,2024-06,244575,51361
Viñas En Flor,Cafayate Clean Sociedad Simple S. Cap I Secc Iv,2024-07,273229,57377
Viñas En Flor,Cafayate Clean Sociedad Simple S. Cap I Secc Iv,2024-08,168195,35321
Viñas En Flor,Cafayate Clean Sociedad Simple S. Cap I Secc Iv,2024-09,273873,57513
Viñas En Flor,Cafayate Clean Sociedad Simple S. Cap I Secc Iv,2024-10,372517,78228
Viñas En Flor,Cafayate Clean Sociedad Simple S. Cap I Secc Iv,2024-11,321714,67559
Viñas En Flor,Cafayate Clean Sociedad Simple S. Cap I Secc Iv,2025-01,365458,76746
Viñas En Flor,Cafayate Clean Sociedad Simple S. Cap I Secc Iv,2025-02,252113,52944
Viñas En Flor,Cafayate Clean Sociedad Simple S. Cap I Secc Iv,2025-03,218984,45987
Viñas En Flor,Cafayate Clean Sociedad Simple S. Cap I Secc Iv,2025-04,291521,61219
Viñas En Flor,Cafayate Clean Sociedad Simple S. Cap I Secc Iv,2025-05,12431,2611
Viñas En Flor,Camara De Comercio Exterior De Cuyo,2024-01,0,0
Viñas En Flor,Canatella Marcelo Pablo,2024-01,207711,43619
Viñas En Flor,Canatella Marcelo Pablo,2024-02,207711,43619
Viñas En Flor,Canatella Marcelo Pablo,2024-03,329222,69137
Viñas En Flor,Canatella Marcelo Pablo,2024-04,329222,69137
Viñas En Flor,Canatella Marcelo Pablo,2024-05,329222,69137
Viñas En Flor,Canatella Marcelo Pablo,2024-06,427989,89878
Viñas En Flor,Canatella Marcelo Pablo,2024-07,427989,89878
Viñas En Flor,Canatella Marcelo Pablo,2024-08,427989,89878
Viñas En Flor,Canatella Marcelo Pablo,2024-09,427989,89878
Viñas En Flor,Canatella Marcelo Pablo,2024-10,487907,102460
Viñas En Flor,Canatella Marcelo Pablo,2024-11,487907,102460
Viñas En Flor,Canatella Marcelo Pablo,2024-12,487907,102460
Viñas En Flor,Canatella Marcelo Pablo,2025-01,487907,102460
Viñas En Flor,Canatella Marcelo Pablo,2025-02,536700,112707
Viñas En Flor,Canatella Marcelo Pablo,2025-03,536700,112707
Viñas En Flor,Canatella Marcelo Pablo,2025-04,536700,112707
Viñas En Flor,Canatella Marcelo Pablo,2025-05,536700,112707
Viñas En Flor,Cancino Jorge Federico,2024-06,230000,0
Viñas En Flor,Cancino Jorge Federico,2024-07,629160,0
Viñas En Flor,Cancino Jorge Federico,2024-08,380000,0
Viñas En Flor,Cancino Jorge Federico,2024-11,152750,0
Viñas En Flor,Cancino Jorge Federico,2025-04,237760,0
Viñas En Flor,Capital Brands S.R.L.,2025-04,33058,6942
Viñas En Flor,Casa Baldo S.R.L.,2024-03,68614,14409
Viñas En Flor,Centro Enologico Rivadavia S.A.,2024-11,67188,14252
Viñas En Flor,Chien Sa,2025-04,18595,3905
Viñas En Flor,Choque Viviana Rocio,2024-04,267750,0
Viñas En Flor,Choque Viviana Rocio,2024-05,337400,0
Viñas En Flor,Choque Viviana Rocio,2024-06,293850,0
Viñas En Flor,Choque Viviana Rocio,2024-07,202500,0
Viñas En Flor,Cima Paola Soledad,2024-06,125993,26459
Viñas En Flor,Cisneros Luis Manuel,2025-03,234623,0
Viñas En Flor,Clc S.R.L.,2024-01,24264,5096
Viñas En Flor,Clc S.R.L.,2024-04,338762,71140
Viñas En Flor,Click-On S.A.,2024-07,226922,47654
Viñas En Flor,Colafrancesco Ricardo Daniel,2024-01,41971,8814
Viñas En Flor,Collantes Maximo,2024-01,27600,0
Viñas En Flor,Collantes Maximo,2024-02,19000,0
Viñas En Flor,Comandarina S.R.L.,2024-03,30331,6369
Viñas En Flor,Comandarina S.R.L.,2024-04,227454,47766
Viñas En Flor,Comandarina S.R.L.,2024-10,192084,40339
Viñas En Flor,Comandarina S.R.L.,2024-11,-25851,-5429
Viñas En Flor,Comandarina S.R.L. S. R. L.,2025-01,28099,5901
Viñas En Flor,Comandarina S.R.L. S. R. L.,2025-02,76033,15967
